National Instruments Acquisition
Time    Acc001    Volt001
0.377930 -0.001721 -0.000008
0.378418 -0.002365 -0.000154
0.378906 -0.004711 -0.000071
0.379395 -0.003614 -0.000135
0.379883 -0.004522 -0.000105
0.380371 -0.006869 0.000067
0.380859 -0.006831 -0.000094
0.381348 -0.006339 -0.000079
0.381836 -0.007777 0.000112
0.382324 -0.006528 0.000018
0.382813 -0.006225 -0.000124
0.383301 -0.007777 -0.000202
0.383789 -0.007815 -0.000075
0.384277 -0.007512 -0.000113
0.384766 -0.006831 -0.000183
0.385254 -0.008004 -0.000042
0.385742 -0.008572 -0.000180
0.386230 -0.009708 -0.000086
0.386719 -0.011486 -0.000053
0.387207 -0.010881 -0.000191
0.387695 -0.011865 -0.000053
0.388184 -0.011524 -0.000157
0.388672 -0.010010 -0.000071
0.389160 -0.010616 -0.000027
0.389648 -0.008042 -0.000169
0.390137 -0.007437 -0.000120
0.390625 -0.008496 -0.000232
0.391113 -0.005052 -0.000094
0.391602 -0.000851 -0.000000
0.392090 0.002972 -0.000060
0.392578 -0.002289 -0.000068
0.393066 -0.008572 -0.000109
0.393555 -0.005014 0.000015
0.394043 -0.006150 -0.000113
0.394531 -0.006755 -0.000135
0.395020 -0.006150 -0.000034
0.395508 -0.007853 -0.000292
0.395996 -0.000586 -0.000232
0.396484 0.005205 0.000029
0.396973 0.004486 -0.000090
0.397461 0.004448 -0.000176
0.397949 0.003578 -0.000038
0.398438 0.003199 -0.000083
0.398926 0.002253 -0.000113
0.399414 0.001193 -0.000034
0.399902 0.001912 -0.000027
0.400391 -0.000018 0.000071
0.400879 -0.001154 -0.000053
0.401367 -0.002667 -0.000142
0.401855 -0.004068 -0.000045
0.402344 -0.003652 -0.000135
0.402832 -0.011600 -0.000008
0.403320 -0.016748 0.000048
0.403809 -0.016028 -0.000146
0.404297 -0.017505 -0.000090
0.404785 -0.015877 0.000003
0.405273 -0.018375 -0.000015
0.405762 -0.018035 -0.000120
0.406250 -0.008307 -0.000075
0.406738 -0.008723 -0.000019
0.407227 -0.011676 -0.000109
0.407715 -0.009102 -0.000034
0.408203 -0.010767 -0.000071
0.408691 -0.009556 -0.000154
0.409180 -0.011335 -0.000154
0.409668 -0.012281 -0.000206
0.410156 -0.007929 -0.000064
0.410645 -0.009632 -0.000034
0.411133 -0.010919 -0.000217
0.411621 -0.013000 -0.000079
0.412109 -0.012963 0.000011
0.412598 -0.016104 -0.000045
0.413086 -0.024961 0.000048
0.413574 -0.024469 -0.000180
0.414063 -0.023636 -0.000083
0.414551 -0.020381 0.000160
0.415039 -0.019359 -0.000056
0.415527 -0.019435 -0.000015
0.416016 -0.006528 -0.000038
0.416504 -0.000283 0.000018
0.416992 0.001155 0.000134
0.417480 0.004600 0.000086
0.417969 0.005697 0.000044
0.418457 0.008877 -0.000191
0.418945 0.010542 -0.000180
